x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
0.08036818223098637,0.0840879990863976,0.08780781594180881,0.09152763279722004,0.09524744965263127,0.09896726650804248,0.10268708336345371,0.10640690021886492,0.11012671707427615,0.11384653392968737,0.1175663507850986,0.12128616764050983,0.12500598449592104,0.1310218418654059,0.13780304607291533,0.14458425028042474,0.15136545448793415,0.15814665869544356,0.16492786290295297,0.17170906711046238,0.1784902713179718,0.18527147552548123,0.19205267973299064,0.19883388394050003,0.20561508814800944,0.21518673996556087,0.22754883939315435,0.23991093882074782,0.25227303824834124,0.2646351376759347,0.2769972371035282,0.28935933653112167,0.30172143595871515,0.31408353538630857,0.32644563481390204,0.33880773424149546,0.35116983366908894,0.3660754181865524,0.38861145797362584,0.41114749776069925,0.43368353754777267,0.4562195773348461,0.47875561712191955,0.5012916569089929,0.5238276966960664,0.5463637364831399,0.5688997762702132,0.5914358160572867,0.6139718558443601,0.6365078956314335
0.06460257566351914,0.06726320591067736,0.06992383615783558,0.0725844664049938,0.07524509665215202,0.07790572689931025,0.08056635714646848,0.08322698739362669,0.08588761764078492,0.08854824788794313,0.09120887813510137,0.09386950838225958,0.09653013862941781,0.10083303223704129,0.1056833469648199,0.11053366169259851,0.11538397642037711,0.1202342911481557,0.1250846058759343,0.1299349206037129,0.1347852353314915,0.13963555005927009,0.14448586478704867,0.1493361795148273,0.1541864942426059,0.16103270115506654,0.16987480025220925,0.17871689934935198,0.1875589984464947,0.19640109754363744,0.2052431966407801,0.21408529573792287,0.22292739483506555,0.23176949393220825,0.24061159302935098,0.2494536921264937,0.2582957912236364,0.2689571404478077,0.285076240053065,0.30119533965832224,0.31731443926357944,0.33343353886883664,0.3495526384740939,0.3656717380793511,0.3817908376846083,0.39790993728986557,0.41402903689512277,0.4301481365003801,0.44626723610563723,0.4623863357108945
0.058260958452620484,0.06049553742323049,0.0627301163938405,0.0649646953644505,0.0671992743350605,0.0694338533056705,0.07166843227628052,0.07390301124689051,0.07613759021750052,0.07837216918811052,0.08060674815872053,0.08284132712933054,0.08507590609994053,0.08868977145854602,0.09276339894648335,0.09683702643442066,0.10091065392235797,0.10498428141029528,0.1090579088982326,0.1131315363861699,0.11720516387410723,0.12127879136204453,0.12535241884998183,0.12942604633791915,0.13349967382585645,0.13924958811005864,0.14667578919052573,0.1541019902709928,0.16152819135145985,0.16895439243192698,0.176380593512394,0.18380679459286106,0.19123299567332813,0.19865919675379523,0.20608539783426227,0.21351159891472934,0.22093779999519644,0.2298919320797475,0.24342985717655055,0.2569677822733536,0.2705057073701567,0.28404363246695974,0.29758155756376287,0.31111948266056577,0.32465740775736895,0.33819533285417197,0.351733257950975,0.36527118304777817,0.3788091081445812,0.39234703324138426
0.05455266056768936,0.05653810625288401,0.05852355193807866,0.06050899762327332,0.062494443308467956,0.06447988899366261,0.06646533467885726,0.0684507803640519,0.07043622604924657,0.07242167173444121,0.07440711741963588,0.07639256310483053,0.07837800879002518,0.08158896265257728,0.08520841924091521,0.08882787582925315,0.09244733241759108,0.09606678900592902,0.09968624559426695,0.10330570218260487,0.1069251587709428,0.11054461535928073,0.11416407194761867,0.1177835285359566,0.12140298512429454,0.1265118383570339,0.1331100882341746,0.1397083381113154,0.14630658798845614,0.1529048378655969,0.15950308774273764,0.1661013376198784,0.17269958749701914,0.17929783737415986,0.1858960872513006,0.19249433712844136,0.19909258700558213,0.20704841799802073,0.2190769923363528,0.2311055666746849,0.243134141013017,0.2551627153513491,0.2671912896896812,0.2792198640280133,0.29124843836634545,0.30327701270467755,0.31530558704300965,0.32733416138134175,0.33936273571967385,0.35139131005800595
0.05201148679788664,0.05382620815257528,0.05564092950726391,0.05745565086195255,0.05927037221664118,0.061085093571329824,0.06289981492601845,0.06471453628070709,0.06652925763539572,0.06834397899008435,0.07015870034477299,0.07197342169946164,0.07378814305415025,0.07672299365716244,0.08003122067628247,0.08333944769540251,0.08664767471452253,0.08995590173364257,0.0932641287527626,0.09657235577188265,0.09988058279100268,0.10318880981012271,0.10649703682924275,0.10980526384836278,0.11311349086748282,0.11778304434596282,0.12381392428380283,0.1298448042216428,0.13587568415948278,0.1419065640973228,0.14793744403516276,0.15396832397300278,0.15999920391084277,0.16603008384868273,0.17206096378652275,0.17809184372436274,0.18412272366220273,0.19139444910005132,0.2023887110379256,0.21338297297579997,0.22437723491367434,0.23537149685154862,0.24636575878942296,0.2573600207272973,0.26835428266517164,0.27934854460304603,0.29034280654092026,0.30133706847879466,0.312331330416669,0.32332559235454333
0.050122814499078135,0.051810648726972705,0.05349848295486726,0.05518631718276183,0.056874151410656396,0.05856198563855096,0.06024981986644552,0.061937654094340086,0.06362548832223466,0.06531332255012921,0.06700115677802378,0.06868899100591834,0.07037682523381292,0.0731064680616573,0.07618338042281828,0.07926029278397925,0.08233720514514023,0.08541411750630122,0.08849102986746221,0.09156794222862319,0.09464485458978417,0.09772176695094516,0.10079867931210615,0.10387559167326713,0.1069525040344281,0.11129555748197179,0.11690475201589817,0.12251394654982457,0.12812314108375095,0.13373233561767736,0.13934153015160375,0.14495072468553014,0.15055991921945652,0.15616911375338294,0.16177830828730932,0.1673875028212357,0.1729966973551621,0.17975997617445635,0.1899855078498543,0.20021103952525227,0.21043657120065024,0.22066210287604818,0.23088763455144615,0.2411131662268441,0.251338697902242,0.26156422957764,0.2717897612530379,0.28201529292843586,0.2922408246038339,0.3024663562792318
-0.055891263262340354,-0.045769277399530454,-0.03564729153672058,-0.02552530567391069,-0.01540331981110082,-0.005281333948290924,0.004840651914518973,0.014962637777328845,0.025084623640138734,0.03520660950294861,0.045328595365758506,0.055450581228568406,0.06557256709137826,0.07027491735345351,0.07317072241528386,0.0760665274771142,0.07896233253894455,0.0818581376007749,0.08475394266260525,0.0876497477244356,0.09054555278626594,0.09344135784809629,0.09633716290992662,0.09923296797175699,0.10212877303358733,0.1062161940047632,0.11149523088528461,0.11677426776580602,0.12205330464632744,0.12733234152684883,0.13261137840737025,0.13789041528789167,0.1431694521684131,0.14844848904893448,0.15372752592945588,0.15900656280997727,0.16428559969049872,0.17065079097195207,0.1802744454562012,0.18989809994045037,0.19952175442469955,0.20914540890894867,0.21876906339319785,0.22839271787744697,0.23801637236169615,0.24764002684594533,0.2572636813301945,0.2668873358144436,0.2765109902986928,0.2861346447829419
-0.17600692883229485,-0.15625929756616344,-0.1365116663000321,-0.11676403503390068,-0.09701640376776932,-0.0772687725016379,-0.05752114123550647,-0.03777350996937511,-0.018025878703243698,0.001721752562887667,0.021469383829019084,0.04121701509515049,0.06096464636128186,0.06796247952550856,0.07071037998910036,0.07345828045269216,0.07620618091628396,0.07895408137987577,0.08170198184346757,0.08444988230705935,0.08719778277065116,0.08994568323424297,0.09269358369783477,0.09544148416142656,0.09818938462501836,0.1020680379541513,0.10707744414882545,0.11208685034349956,0.1170962565381737,0.12210566273284781,0.12711506892752192,0.13212447512219605,0.13713388131687018,0.14214328751154431,0.14715269370621842,0.15216209990089255,0.15717150609556665,0.16321159151308604,0.17234371459914116,0.1814758376851963,0.19060796077125144,0.19974008385730657,0.20887220694336173,0.21800433002941685,0.22713645311547198,0.23626857620152714,0.2454006992875823,0.2545328223736374,0.26366494545969255,0.2727970685457477
-0.2674402760605509,-0.2403777282667838,-0.21331518047301679,-0.18625263267924969,-0.15919008488548264,-0.13212753709171557,-0.10506498929794846,-0.07800244150418144,-0.050939893710414345,-0.02387734591664732,0.003185201877119781,0.030247749670886878,0.05731029746465391,0.06604487084693844,0.06867011942539547,0.07129536800385251,0.07392061658230956,0.07654586516076659,0.07917111373922361,0.08179636231768064,0.08442161089613767,0.0870468594745947,0.08967210805305173,0.09229735663150879,0.09492260520996582,0.09862813683100075,0.10341395149461356,0.1081997661582264,0.11298558082183924,0.11777139548545205,0.12255721014906489,0.12734302481267773,0.13212883947629056,0.1369146541399034,0.1417004688035162,0.14648628346712905,0.15127209813074188,0.1570425879977063,0.1657671034747254,0.17449161895174456,0.18321613442876372,0.19194064990578283,0.200665165382802,0.20938968085982113,0.21811419633684026,0.22683871181385942,0.23556322729087856,0.2442877427678977,0.25301225824491685,0.261736773721936
-0.34107075393164626,-0.30812598121875145,-0.2751812085058567,-0.2422364357929619,-0.2092916630800672,-0.17634689036717238,-0.14340211765427757,-0.11045734494138286,-0.07751257222848804,-0.04456779951559332,-0.011623026802698505,0.021321745910196303,0.05426651862309103,0.06439237716644107,0.06691193098660955,0.06943148480677801,0.07195103862694648,0.07447059244711494,0.07699014626728343,0.07950970008745187,0.08202925390762034,0.0845488077277888,0.08706836154795729,0.08958791536812574,0.09210746918829421,0.09566381367242721,0.10025694882052474,0.1048500839686223,0.10944321911671986,0.1140363542648174,0.11862948941291494,0.12322262456101249,0.12781575970911002,0.13240889485720758,0.13700203000530514,0.14159516515340265,0.1461883003015002,0.15172646685895086,0.1600997276444608,0.16847298842997077,0.17684624921548073,0.18521951000099066,0.19359277078650064,0.20196603157201057,0.2103392923575205,0.21871255314303045,0.2270858139285404,0.23545907471405036,0.2438323354995603,0.2522055962850702
