Iup5,Idn5,Iup10,Idn10
5.9086858343415614e-5,-0.0007165734417556284,0.0007165734417556284,-0.0007164336566682784
5.9037860708626276e-5,-0.0006906182013438729,0.0006906182013438729,-0.0006904945179867653
5.8991557264377945e-5,-0.0006655454188833669,0.0006655454188833669,-0.0006654436416905508
5.893535786944823e-5,-0.0006413993762801845,0.0006413993762801845,-0.0006412860376869174
5.887744701605801e-5,-0.0006180465122792745,0.0006180465122792745,-0.0006179449663825519
5.8817911711033474e-5,-0.0005955096753094026,0.0005955096753094026,-0.0005954178667350625
5.8753041593662215e-5,-0.0005737417559784351,0.0005737417559784351,-0.000573670091164364
5.869365299476141e-5,-0.0005527670636605503,0.0005527670636605503,-0.0005526774150483543
5.861862192725953e-5,-0.0005325057018323368,0.0005325057018323368,-0.000532412617054721
5.854915657030093e-5,-0.0005129375609084629,0.0005129375609084629,-0.00051285563079207
5.846866505813643e-5,-0.00049405569749662,0.00049405569749662,-0.0004939762834602497
5.836507142098079e-5,-0.00047582041207971926,0.00047582041207971926,-0.00047574966036574123
5.8280669479561846e-5,-0.0004582205268006123,0.0004582205268006123,-0.0004581552393334245
5.822643420773264e-5,-0.0004412310793949755,0.0004412310793949755,-0.00044116984924000887
5.8130142350251474e-5,-0.00042483007698642967,0.00042483007698642967,-0.00042477449276984543
5.803327777151597e-5,-0.00040899624798282694,0.00040899624798282694,-0.00040892042986018185
5.790908610826882e-5,-0.000393719535742017,0.000393719535742017,-0.0003936662622758298
5.784273789170068e-5,-0.00037897395591999643,0.00037897395591999643,-0.0003789204404587054
5.7732572394941784e-5,-0.00036473532779597313,0.00036473532779597313,-0.00036468037906522196
5.7624521382165424e-5,-0.0003509826350656127,0.0003509826350656127,-0.00035094014419741323
5.751302743971909e-5,-0.0003377113527992138,0.0003377113527992138,-0.0003376690621174518
5.739767622411963e-5,-0.0003249024135038737,0.0003249024135038737,-0.0003248637569634296
5.727349063248704e-5,-0.0003125396507984442,0.0003125396507984442,-0.0003125015580339388
5.714935340745396e-5,-0.00030059827744910206,0.00030059827744910206,-0.0003005660474179349
5.702964849052614e-5,-0.000289075985431782,0.000289075985431782,-0.00028904063307282556
5.6889810320759484e-5,-0.0002779463569009902,0.0002779463569009902,-0.0002779227866869375
5.6755192324772354e-5,-0.00026717673199356444,0.00026717673199356444,-0.00026718086290200696
5.660927391933894e-5,-0.00025684173611357434,0.00025684173611357434,-0.00025681357397574323
5.647879154761144e-5,-0.00024680776059726934,0.00024680776059726934,-0.00024680817843340455
5.63168100521622e-5,-0.00023716459158186262,0.00023716459158186262,-0.00023714288361452335
5.614928593893673e-5,-0.00022783838044678858,0.00022783838044678858,-0.00022779103068061303
5.5977025126346746e-5,-0.00021883194478962797,0.00021883194478962797,-0.0002188147515982461
5.579071735346234e-5,-0.000210116201841886,0.000210116201841886,-0.00021012105515456613
5.5598627104552564e-5,-0.00020174416183873215,0.00020174416183873215,-0.00020172536493057443
5.540519687094031e-5,-0.00019364284580049152,0.00019364284580049152,-0.00019362269165068801
5.519332064491304e-5,-0.0001858230282935259,0.0001858230282935259,-0.00018580110544703137
5.497940105532042e-5,-0.0001782802795297447,0.0001782802795297447,-0.0001782562634793925
5.4766875564431915e-5,-0.000170986452815618,0.000170986452815618,-0.00017096871129259857
5.455920786624983e-5,-0.00016394767018074188,0.00016394767018074188,-0.00016391106792392718
